subjectID,wave,run1,run2,run3,run4
DEV093,2,16,16,16,16
DEV094,1,16,16,16,16
DEV094,2,16,16,16,16
DEV095,1,16,16,16,16
DEV095,2,,,,
DEV096,1,16,16,16,16
DEV096,2,16,16,16,16
DEV097,1,16,16,16,16
DEV097,2,16,16,16,16
DEV098,1,16,16,16,16
DEV098,2,16,16,16,16
DEV099,1,16,16,16,16
DEV099,2,16,16,16,16
DEV100,1,16,16,16,16
DEV100,2,16,16,16,16
DEV101,1,16,16,16,16
DEV101,2,16,16,16,16
DEV102,1,16,16,16,16
DEV102,2,16,16,16,16
DEV103,1,16,16,16,16
DEV103,2,16,16,16,16
DEV104,1,16,16,16,16
DEV104,2,16,16,16,16
DEV105,1,16,16,16,16
DEV105,2,,,,
DEV106,1,16,16,16,16
DEV106,2,,,,
DEV107,1,16,16,16,16
DEV107,2,16,16,16,16
DEV108,1,16,16,16,16
DEV108,2,16,16,16,16
DEV109,1,16,16,16,16
DEV109,2,16,16,16,16
DEV110,1,16,16,16,16
DEV110,2,16,16,16,16
DEV111,1,16,16,16,16
DEV111,2,,,,
DEV112,1,16,16,16,16
DEV112,2,16,16,16,16
DEV113,1,16,16,16,16
DEV113,2,16,16,16,16
DEV114,1,16,,,
DEV114,2,16,16,16,16
DEV115,1,16,16,16,16
DEV115,2,16,16,16,16
DEV116,1,16,16,16,16
DEV116,2,16,16,16,16
DEV117,1,16,16,16,16
DEV117,2,16,16,16,16
DEV118,1,16,16,16,16
DEV118,2,16,16,16,16
DEV119,1,16,16,16,16
DEV119,2,16,16,16,16
DEV120,1,16,16,16,16
DEV120,2,16,16,16,16
DEV121,1,16,16,16,16
DEV121,2,16,16,16,16
DEV122,1,16,16,16,16
DEV122,2,16,16,16,16
DEV123,1,16,16,16,16
DEV123,2,,,,
DEV124,1,16,16,16,16
DEV124,2,16,16,16,16
DEV125,1,16,15,16,16
DEV125,2,16,16,16,16
DEV126,1,16,16,16,16
DEV126,2,16,16,16,16
DEV127,1,16,16,16,16
DEV127,2,16,16,16,16
DEV128,1,16,16,16,16
DEV128,2,16,16,16,16
DEV129,1,16,16,16,16
DEV129,2,16,16,16,16
DEV130,1,16,16,16,16
DEV130,2,16,16,16,16
DEV131,1,16,16,16,16
DEV131,2,,,,
DEV132,1,16,16,16,16
DEV132,2,16,16,16,16
DEV133,1,16,16,16,16
DEV133,2,16,16,16,16
DEV134,1,16,16,16,16
DEV134,2,16,16,16,16
DEV135,1,16,16,16,16
DEV135,2,16,16,16,16
DEV137,1,16,16,16,16
DEV137,2,16,16,16,16
DEV138,1,16,16,16,16
DEV138,2,16,16,16,16
DEV139,1,16,16,16,16
DEV139,2,16,16,16,16
DEV140,1,16,16,16,16
DEV140,2,16,16,16,16
DEV141,1,16,16,16,16
DEV141,2,16,16,16,16
DEV143,1,16,16,16,16
DEV143,2,16,16,16,16
DEV144,1,16,16,16,16
DEV144,2,16,16,16,16
DEV145,1,16,16,16,16
DEV145,2,16,16,16,16
DEV147,1,16,16,16,16
DEV147,2,16,16,16,16
DEV149,1,16,16,16,16
DEV149,2,16,16,16,16
DEV150,1,16,16,16,16
DEV150,2,16,16,16,16
DEV151,1,16,16,16,16
DEV151,2,16,16,16,16
DEV152,1,16,16,16,16
DEV152,2,,,,
DEV153,1,16,16,16,16
DEV153,2,16,16,16,16
DEV154,1,16,16,16,16
DEV154,2,16,16,16,16
DEV155,1,16,16,16,16
DEV155,2,16,16,16,16
DEV156,1,16,16,16,16
DEV156,2,16,16,16,16
DEV157,1,16,16,16,16
DEV157,2,16,16,16,16
DEV158,1,16,16,16,16
DEV158,2,16,16,16,16
DEV159,1,16,16,16,16
DEV159,2,16,16,16,16
DEV161,1,16,16,16,16
DEV161,2,16,16,16,16
DEV163,1,16,16,16,16
DEV163,2,16,16,16,16
DEV164,1,16,16,16,16
DEV164,2,16,16,16,16
DEV166,1,16,16,16,16
DEV166,2,,,,
DEV167,1,16,16,16,16
DEV167,2,16,16,16,16
DEV168,1,16,16,16,16
DEV168,2,,,,
DEV169,1,16,16,16,16
DEV169,2,,,,
DEV170,1,16,16,16,16
DEV170,2,,,,
DEV171,1,16,16,16,16
DEV171,2,,,,
DEV172,1,16,1,16,16
DEV172,2,,,,
DEV173,1,16,16,16,16
DEV173,2,,,,
DEV174,1,16,16,16,16
DEV174,2,,,,
DEV176,1,16,16,16,16
DEV176,2,,,,
DEV177,1,16,16,16,16
DEV177,2,16,16,16,16
DEV178,1,16,16,16,16
DEV178,2,16,16,16,16
DEV179,1,16,16,16,16
DEV179,2,16,16,16,16
DEV180,1,16,16,16,16
DEV180,2,16,16,16,16
DEV181,1,16,16,16,16
DEV181,2,16,16,16,16
DEV182,1,16,16,16,16
DEV182,2,16,16,16,16
DEV183,1,16,16,16,16
DEV183,2,16,16,16,16
DEV185,1,16,16,16,16
DEV185,2,16,16,16,16
DEV186,1,16,16,16,16
DEV186,2,16,16,16,16
DEV187,1,16,16,16,16
DEV187,2,16,16,16,16
DEV188,1,16,16,16,16
DEV188,2,16,16,16,16
DEV189,1,16,16,16,16
DEV189,2,16,16,16,16
DEV190,1,16,16,16,16
DEV190,2,16,16,16,16
DEV191,1,16,16,16,16
DEV191,2,16,16,16,16
DEV192,1,16,16,16,16
DEV192,2,16,16,16,16
DEV193,1,16,16,16,16
DEV193,2,16,16,16,16
DEV194,1,16,16,16,16
DEV194,2,16,16,16,16
DEV195,1,16,16,16,16
DEV195,2,16,16,16,16
DEV196,1,16,16,16,16
DEV196,2,16,16,16,16
DEV197,1,16,16,16,16
DEV197,2,16,16,16,16
DEV198,1,16,16,16,16
DEV198,2,16,16,16,16
DEV199,1,16,16,16,16
DEV199,2,16,16,16,16
DEV200,1,16,16,16,16
DEV200,2,16,16,16,16
DEV201,1,16,16,16,16
DEV201,2,16,16,16,16
DEV202,1,16,16,16,16
DEV202,2,,,,
DEV203,1,16,16,16,16
DEV203,2,16,16,16,16
DEV204,1,16,16,16,16
DEV204,2,16,16,16,16
DEV205,1,16,16,16,16
DEV205,2,16,16,16,16
DEV206,1,16,16,16,16
DEV206,2,16,16,16,16
DEV207,1,16,16,,
DEV207,2,16,16,16,16
DEV208,1,16,16,16,16
DEV208,2,16,16,16,16
DEV209,1,16,16,16,16
DEV209,2,16,16,16,16
DEV210,1,16,16,16,16
DEV210,2,16,16,16,16
DEV211,1,16,16,16,16
DEV211,2,16,16,16,16
DEV215,1,16,16,16,16
DEV215,2,16,16,16,16
DEV216,1,16,16,16,16
DEV216,2,16,16,16,16
DEV217,1,16,16,16,16
DEV217,2,16,16,16,16
DEV218,1,16,16,16,16
DEV218,2,16,16,16,16
DEV219,1,16,16,16,16
DEV219,2,16,16,16,16
DEV220,1,16,16,16,16
DEV220,2,16,16,16,16
DEV221,1,16,16,16,16
DEV221,2,,,,
DEV222,1,16,16,,16
DEV222,2,16,16,16,16
DEV223,1,16,16,16,16
DEV223,2,16,16,16,16
DEV224,1,16,16,16,16
DEV224,2,16,16,16,16
DEV225,1,16,16,16,16
DEV225,2,16,16,16,16
DEV228,1,16,16,16,16
DEV228,2,16,16,16,16
DEV230,1,16,16,16,16
DEV230,2,16,16,16,16
DEV231,1,16,16,16,16
DEV231,2,16,16,16,16
DEV232,1,16,16,16,16
DEV232,2,16,16,16,16
DEV233,1,16,16,16,16
DEV233,2,16,16,16,16
DEV234,1,16,8,16,16
DEV234,2,16,16,16,16
DEV235,1,16,16,16,16
DEV235,2,16,16,16,16
DEV236,1,,,,
DEV236,2,16,16,16,16
DEV237,1,16,16,16,16
DEV237,2,16,16,16,
DEV238,1,16,16,16,16
DEV238,2,16,16,16,16
DEV239,1,16,16,16,16
DEV239,2,16,16,16,16
DEV240,1,16,16,16,16
DEV240,2,16,16,16,16
DEV241,1,16,16,16,16
DEV241,2,16,16,16,16
DEV243,1,16,16,16,16
DEV243,2,16,16,16,16
DEV244,1,16,16,16,16
DEV244,2,16,16,16,16
DEV246,1,16,16,16,16
DEV246,2,16,16,16,16
DEV247,1,16,16,16,16
DEV247,2,16,16,16,16
DEV249,1,16,16,16,16
DEV249,2,16,16,16,16
DEV250,1,16,16,16,16
DEV250,2,16,16,16,16
DEV251,1,16,16,16,16
DEV251,2,16,16,16,16
DEV252,1,16,16,16,16
DEV252,2,16,16,16,16
DEV253,1,16,16,,
DEV253,2,,,,
DEV254,1,16,16,16,16
DEV254,2,16,16,16,16
DEV255,1,16,16,16,16
DEV255,2,16,16,16,16
DEV256,1,16,16,16,16
DEV256,2,16,16,16,16
DEV257,1,16,16,16,16
DEV257,2,16,16,16,16
DEV258,1,16,16,16,16
DEV258,2,16,16,16,16
DEV259,1,16,16,16,16
DEV259,2,16,16,16,16
DEV260,1,16,16,16,16
DEV260,2,16,16,16,16
DEV261,1,16,16,16,16
DEV261,2,16,16,16,16
DEV262,1,16,16,16,16
DEV262,2,16,16,16,16
DEV263,1,16,16,16,16
DEV263,2,16,16,16,16
DEV264,1,16,16,16,16
DEV264,2,16,16,16,16
DEV265,1,16,16,16,16
DEV265,2,16,16,16,16
DEV266,1,16,16,16,16
DEV266,2,16,16,16,16
DEV267,1,16,16,16,16
DEV267,2,16,16,16,16
DEV268,1,16,16,16,16
DEV268,2,16,16,16,16
DEV269,1,16,16,16,16
DEV269,2,16,16,16,16
DEV270,1,16,16,16,16
DEV270,2,16,16,16,16
DEV271,1,16,16,16,16
DEV271,2,16,16,16,16
DEV272,1,16,16,16,16
DEV272,2,16,16,16,16
DEV273,1,16,16,16,16
DEV273,2,16,16,16,16
DEV274,1,16,16,16,16
DEV274,2,16,16,16,16
DEV275,1,16,16,16,16
DEV275,2,16,16,16,16
DEV276,1,16,16,16,16
DEV276,2,16,16,16,16
DEV277,1,16,16,16,16
DEV277,2,16,16,16,16
DEV278,1,16,16,16,16
DEV278,2,,,,
DEV281,1,16,16,16,16
DEV281,2,16,16,16,16
DEV282,1,16,16,16,16
DEV282,2,16,16,16,16
DEV283,1,16,16,16,16
DEV283,2,16,16,16,16
DEV284,1,16,16,16,16
DEV284,2,16,16,16,16
DEV285,1,16,16,16,16
DEV285,2,16,16,16,16
DEV286,1,16,16,16,16
DEV286,2,16,16,16,16
DEV290,1,16,16,16,16
DEV290,2,16,16,16,16
DEV291,1,16,16,16,16
DEV291,2,16,16,16,16
DEV292,1,16,16,16,16
DEV292,2,16,16,16,16
DEV293,1,16,16,16,16
DEV293,2,,,,
DEV294,1,16,16,16,16
DEV294,2,16,16,16,16
DEV295,1,16,16,16,16
DEV295,2,16,16,16,16
DEV296,1,16,16,16,16
DEV296,2,16,16,16,16
DEV297,1,16,16,16,16
DEV297,2,16,16,16,16
DEV298,1,16,16,16,16
DEV298,2,16,16,16,16
DEV299,1,16,16,16,16
DEV299,2,16,16,16,16
DEV300,1,16,16,16,16
DEV300,2,16,16,16,16
DEV301,1,16,16,16,16
DEV301,2,16,16,16,16
DEV302,1,16,16,16,16
DEV302,2,16,16,16,16
DEV303,1,16,16,16,16
DEV303,2,16,16,16,16
DEV304,1,16,16,16,16
DEV304,2,16,16,16,16
DEV305,1,16,16,16,16
DEV305,2,16,16,16,16
DEV306,1,16,16,16,16
DEV306,2,16,16,16,16
DEV307,1,16,16,16,16
DEV307,2,16,16,16,16
DEV308,1,16,16,16,16
DEV308,2,16,16,16,16
DEV309,1,16,16,16,16
DEV309,2,16,16,16,16
DEV310,1,16,16,16,16
DEV310,2,16,16,16,16
DEV311,1,16,16,16,16
DEV311,2,16,16,16,16
DEV312,1,16,16,16,16
DEV312,2,16,16,16,16
