file,subjectID,wave,run,rating,rt,condition
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.889158694000798,1
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.677179464999426,3
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,7,0.578479818001142,3
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,5,0.827711919999274,1
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.650077243000851,1
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,1.23949362399981,4
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.668007238000428,4
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,5,0.909843809999074,2
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,5,0.617428243000177,2
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.943762635000894,4
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,7,0.651168567999775,3
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.609824182000011,2
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.810154233000503,1
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,7,0.530232933000661,3
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,7,0.978498925000167,4
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.648131182000725,3
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,5,0.746274215000085,2
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,7,0.538796004999313,1
DEV001_1_run4_06-Apr-2018_17-46.mat,DEV001,1,run4,6,0.737041274000148,4
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,6,0,4
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,5,1.02326101200015,1
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,7,0.824107696000283,3
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,8,0.929680846000338,3
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,6,1.60654846200032,1
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,5,1.4776150079997,2
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,8,0.770356927999273,3
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,7,1.71931648400005,4
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,5,0.947695673000453,2
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,5,0.930443112999455,2
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,7,1.29891311000029,4
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,7,1.0008627469997,4
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,8,0.943760997000027,3
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,6,1.78547234199959,1
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,5,0.906269834999875,1
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,8,1.01104309499988,3
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,6,1.14615153300019,2
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,8,0.926400540000031,1
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,7,1.06670566699995,4
DEV004_1_run1_16-Apr-2018_19-21.mat,DEV004,1,run1,6,1.20560987899989,2
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,6,0.976341221999974,3
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,5,1.19899715700012,1
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,7,1.10279257499951,2
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,6,0.790129551999598,3
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,7,1.56299847999981,4
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,7,0.69791694200012,1
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,7,0.872723264999877,3
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,6,1.12428334200013,2
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,5,1.41835220499979,1
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,8,1.68060175699975,4
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,5,1.26496558300005,2
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,5,1.141189424,2
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,7,1.7078055919992,4
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,7,1.65385809700001,4
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,8,0.808374307000122,3
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,8,2.02549895799984,3
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,5,0.962031028000638,1
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,6,1.42928347500037,1
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,5,0.85920325799998,2
DEV004_1_run2_16-Apr-2018_19-28.mat,DEV004,1,run2,7,1.1324989019995,4
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,6,1.40202146499996,4
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,6,0.953168997999455,1
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,5,1.62585791099991,2
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,8,0.985867089999374,3
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,7,1.27070672300033,3
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,8,1.10053372199945,1
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,8,1.04936284999985,1
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,6,2.3413949830001,4
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,6,1.24319838500014,4
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,5,1.0912260770001,2
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,7,1.53077251400009,3
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,6,1.37658976000057,2
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,6,1.32718827000008,1
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,5,1.41537136299939,2
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,8,1.233638187,3
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,7,1.35607225500007,4
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,6,1.46617115499976,1
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,5,1.02985361000083,2
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,7,1.54885746400032,4
DEV004_1_run3_16-Apr-2018_19-40.mat,DEV004,1,run3,8,0.935729828999683,3
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,6,0.87820771799943,2
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,7,1.16546769599972,1
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,7,1.35714749999988,3
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,8,0.805674068999906,3
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,5,1.11475456400058,1
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,8,0.969679968000491,1
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,6,1.05395983499966,4
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,7,1.92408873500062,4
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,5,1.28031509199991,2
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,6,1.19112575500003,2
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,6,1.95096755499981,4
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,8,1.66014628699941,3
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,5,1.71379512199928,2
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,8,1.29977126200083,1
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,8,0.68613065000045,3
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,7,1.72697337000045,4
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,7,0.887446787000044,3
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,6,0.8265615170003,2
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,6,0.728469983999275,1
DEV004_1_run4_16-Apr-2018_19-46.mat,DEV004,1,run4,6,1.3621245939994,4
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,2.25644546900003,4
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,2.13328972699674,1
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.82397042299999,3
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,0,3
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,6,1.01380728599906,1
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,0.996310478996747,2
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,6,1.86424645500301,3
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.07330232899767,4
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.20532615699994,2
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.40144763200078,2
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.345191583001,4
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.18898180199903,4
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,6,1.2779842739983,3
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,6,1.28031220200137,1
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,6,0.963920903999679,1
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,6,1.48844893300338,3
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.2059846450029,2
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,8,1.42658263499834,1
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.38186770399989,4
DEV004_2_run1_15-May-2018_18-44.mat,DEV004,2,run1,5,1.08376210999995,2
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,6,1.20708301999912,3
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.987426989999221,1
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.937367380000069,2
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.18786950700087,3
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.828525205000915,4
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,7,0.939204758000415,1
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.10048404600093,3
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.0477957280018,2
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.1163113549992,1
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.854502381000202,4
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.743682612999692,2
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,6,1.02237941800195,2
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.974264691998542,4
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.33944293700188,4
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.25372914999753,3
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.49283766799999,3
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.809084148997499,1
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,7,1.50388104800004,1
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,1.34997485699932,2
DEV004_2_run2_15-May-2018_18-50.mat,DEV004,2,run2,5,0.874123787001736,4
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,1.0230318210015,4
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,6,1.18297878800149,1
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,1.70382026599691,2
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,6,0.939730056001281,3
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,7,1.34235573700062,3
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,8,1.45145303800018,1
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,8,1.04517048300113,1
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,1.19899930899919,4
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,6,0.995398459999706,4
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,1.22983748099796,2
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,7,0.839152689997718,3
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,1.44580522800243,2
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,7,1.44551888500064,1
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,1.47177765000015,2
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,6,2.31405206999989,3
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,1.55175161800071,4
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,6,0.937083736000204,1
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,0.905973430999438,2
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,5,2.3139715569996,4
DEV004_2_run3_15-May-2018_19-02.mat,DEV004,2,run3,6,1.7357198009995,3
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,0.817372958998021,2
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,7,0.958425928998622,1
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,6,2.23767563699948,3
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,1.74086930600242,3
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,1.40955077399849,1
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,8,0.959883502000594,1
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,1.51105615400229,4
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,0.957722385999659,4
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,0.857646338001359,2
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,0.889016937999259,2
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,0.899089730002743,4
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,7,0,3
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,1.06119901800048,2
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,7,0.656936653998855,1
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,1.12742495199927,3
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,6,1.29577115499706,4
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,0,3
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,0.821857701997942,2
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,7,0.544920186999661,1
DEV004_2_run4_15-May-2018_19-09.mat,DEV004,2,run4,5,1.26553089600202,4
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,6,0,4
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,8,1.12430943000027,1
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,8,1.16434341700005,3
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,7,1.66213288999961,3
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,5,0.699424464999993,1
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,5,0.506359189999785,2
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,7,0.799950223999986,3
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,6,0,4
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,5,0.698745760000293,2
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,5,0.504968698000084,2
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,6,1.56010706899997,4
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,7,0.908604229000048,4
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,8,0.971784638999907,3
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,5,0.518761858999824,1
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,5,0.457859088000077,1
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,7,0.522412313000132,3
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,6,0.673200072999862,2
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,6,0.860159173999818,1
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,8,1.40949165200027,4
DEV005_1_run1_25-Apr-2018_18-57.mat,DEV005,1,run1,5,0.420359795999957,2
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,7,0.809595292000267,3
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,6,1.00957578999987,1
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,5,0.784754334999889,2
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,8,1.38545297100063,3
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,8,1.88493304800068,4
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,6,0.988892053999734,1
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,7,0.954198563999853,3
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,5,0.743777936000697,2
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,5,0.76380752500063,1
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,6,0.891860862000613,4
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,5,0.707851013999971,2
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,6,1.16827466199993,2
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,7,2.29546968499926,4
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,7,0.856883197999196,4
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,8,1.05229938499997,3
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,8,1.3158412290004,3
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,6,1.29149477800001,1
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,6,0.751716022000437,1
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,6,0.65228946300067,2
DEV005_1_run2_25-Apr-2018_19-04.mat,DEV005,1,run2,7,1.75938697299989,4
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,6,1.89831472700007,4
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,5,0.904325061999771,1
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,6,1.01655764299994,2
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,8,1.18671184399955,3
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,7,0.719592529999318,3
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,5,0.56481942299979,1
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,5,0.713715099999717,1
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,7,1.74136385299971,4
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,6,1.73046958800023,4
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,5,0.514589555999919,2
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,8,0.937892724000449,3
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,7,0.470342082999196,2
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,6,1.02198887600025,1
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,6,1.08556531399972,2
DEV005_1_run3_25-Apr-2018_19-17.mat,DEV005,1,run3,8,1.07196652499988,3
