subjectID,wave,run1,run2,run3,run4
DEV153,2,2,2,2,2
DEV154,1,2,2,2,2
DEV154,2,2,2,2,2
DEV155,1,2,2,2,2
DEV155,2,2,2,2,2
DEV156,1,2,2,2,2
DEV156,2,2,2,2,2
DEV157,1,2,2,2,2
DEV157,2,2,2,2,2
DEV158,1,2,2,2,2
DEV158,2,2,2,2,2
DEV159,1,2,2,2,2
DEV159,2,2,2,2,2
DEV161,1,2,2,2,2
DEV161,2,2,2,2,2
DEV163,1,2,2,2,2
DEV163,2,2,2,2,2
DEV164,1,2,2,2,2
DEV164,2,2,2,2,2
DEV166,1,2,2,2,2
DEV166,2,,,,
DEV167,1,2,2,2,2
DEV167,2,2,2,2,2
DEV168,1,2,2,2,2
DEV168,2,,,,
DEV169,1,2,2,2,2
DEV169,2,,,,
DEV170,1,2,2,2,2
DEV170,2,,,,
DEV171,1,2,2,2,2
DEV171,2,,,,
DEV172,1,2,2,2,2
DEV172,2,,,,
DEV173,1,2,2,2,2
DEV173,2,,,,
DEV174,1,2,2,2,2
DEV174,2,,,,
DEV176,1,2,2,2,2
DEV176,2,,,,
DEV177,1,2,2,2,2
DEV177,2,2,2,2,2
DEV178,1,2,2,2,2
DEV178,2,2,2,2,2
DEV179,1,2,2,2,2
DEV179,2,2,2,2,2
DEV180,1,2,2,2,2
DEV180,2,2,2,2,2
DEV181,1,2,2,2,2
DEV181,2,2,2,2,2
DEV182,1,2,2,2,2
DEV182,2,2,2,2,2
DEV183,1,2,2,2,2
DEV183,2,2,2,2,2
DEV185,1,2,2,2,2
DEV185,2,2,2,2,2
DEV186,1,2,2,2,2
DEV186,2,2,2,2,2
DEV187,1,2,2,2,2
DEV187,2,2,2,2,2
DEV188,1,2,2,2,2
DEV188,2,2,2,2,2
DEV189,1,2,2,2,2
DEV189,2,2,2,2,2
DEV190,1,2,2,2,2
DEV190,2,2,2,2,2
DEV191,1,2,2,2,2
DEV191,2,2,2,2,2
DEV192,1,2,2,2,2
DEV192,2,2,2,2,2
DEV193,1,2,2,2,2
DEV193,2,2,2,2,2
DEV194,1,2,2,2,2
DEV194,2,2,2,2,2
DEV195,1,2,2,2,2
DEV195,2,2,2,2,2
DEV196,1,2,2,2,2
DEV196,2,2,2,2,2
DEV197,1,2,2,2,2
DEV197,2,2,2,2,2
DEV198,1,2,2,2,2
DEV198,2,2,2,2,2
DEV199,1,2,2,2,2
DEV199,2,2,2,2,2
DEV200,1,2,2,2,2
DEV200,2,2,2,2,2
DEV201,1,2,2,2,2
DEV201,2,2,2,2,2
DEV202,1,2,2,2,2
DEV202,2,,,,
DEV203,1,2,2,2,2
DEV203,2,2,2,2,2
DEV204,1,2,2,2,2
DEV204,2,2,2,2,2
DEV205,1,2,2,2,2
DEV205,2,2,2,2,2
DEV206,1,2,2,2,2
DEV206,2,2,2,2,2
DEV207,1,2,2,,
DEV207,2,2,2,2,2
DEV208,1,2,2,2,2
DEV208,2,2,2,2,2
DEV209,1,2,2,2,2
DEV209,2,2,2,2,2
DEV210,1,2,2,2,2
DEV210,2,2,2,2,2
DEV211,1,2,2,2,2
DEV211,2,2,2,2,2
DEV215,1,2,2,2,2
DEV215,2,2,2,2,2
DEV216,1,2,2,2,2
DEV216,2,2,2,2,2
DEV217,1,2,2,2,2
DEV217,2,2,2,2,2
DEV218,1,2,2,2,2
DEV218,2,2,2,2,2
DEV219,1,2,2,2,2
DEV219,2,2,2,2,2
DEV220,1,2,2,2,2
DEV220,2,2,2,2,2
DEV221,1,2,2,2,2
DEV221,2,,,,
DEV222,1,2,2,,2
DEV222,2,2,2,2,2
DEV223,1,2,2,2,2
DEV223,2,2,2,2,2
DEV224,1,2,2,2,2
DEV224,2,2,2,2,2
DEV225,1,2,2,2,2
DEV225,2,2,2,2,2
DEV228,1,2,2,2,2
DEV228,2,2,2,2,2
DEV230,1,2,2,2,2
DEV230,2,2,2,2,2
DEV231,1,2,2,2,2
DEV231,2,2,2,2,2
DEV232,1,2,2,2,2
DEV232,2,2,2,2,2
DEV233,1,2,2,2,2
DEV233,2,2,2,2,2
DEV234,1,2,2,2,2
DEV234,2,2,2,2,2
DEV235,1,2,2,2,2
DEV235,2,2,2,2,2
DEV236,1,2,2,2,2
DEV236,2,2,2,2,2
DEV237,1,2,2,2,2
